order_id,order_date,channel,sku,product_name,qty,unit_price,discount_pct,line_total
#90616,2025-04-08,Amazon,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#90617,2025-04-09,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90618,2025-04-18,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.1,61.2
#90618,2025-04-18,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90618,2025-04-18,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90619,2025-04-22,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.15,57.8
#90620,2025-04-29,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#90621,2025-04-12,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90621,2025-04-12,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.2,46.4
#90622,2025-04-20,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90622,2025-04-20,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#90623,2025-04-09,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.2,110.4
#90623,2025-04-09,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#90623,2025-04-09,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#90624,2025-04-22,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.15,49.3
#90625,2025-04-16,Amazon,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#90625,2025-04-16,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90625,2025-04-16,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90625,2025-04-16,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90626,2025-04-29,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90627,2025-04-11,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90628,2025-04-12,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90629,2025-04-15,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90630,2025-04-19,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90631,2025-04-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90632,2025-04-03,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#90632,2025-04-03,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#90633,2025-04-22,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90633,2025-04-22,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90633,2025-04-22,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90634,2025-04-20,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.2,76.0
#90634,2025-04-20,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#90635,2025-04-23,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90635,2025-04-23,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90636,2025-04-30,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,24,129.0,0.45,1702.8
#90637,2025-04-16,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#90638,2025-04-21,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#90638,2025-04-21,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90639,2025-04-18,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90640,2025-04-30,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#90640,2025-04-30,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.15,33.15
#90640,2025-04-30,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#90641,2025-04-15,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#90641,2025-04-15,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#90642,2025-04-24,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#90643,2025-04-18,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90644,2025-04-05,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#90644,2025-04-05,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90644,2025-04-05,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90645,2025-04-30,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90645,2025-04-30,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90646,2025-04-23,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.15,49.3
#90646,2025-04-23,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90647,2025-04-28,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90647,2025-04-28,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#90648,2025-04-14,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90648,2025-04-14,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90649,2025-04-09,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90650,2025-04-18,Wholesale,VS-CI-12,12in Cast Iron Skillet,12,95.0,0.45,627.0
#90650,2025-04-18,Wholesale,VS-UTN-SET,6-Piece Utensil Set,12,59.0,0.45,389.4
#90651,2025-04-05,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90652,2025-04-15,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#90652,2025-04-15,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.15,58.65
#90653,2025-04-02,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#90654,2025-04-15,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90654,2025-04-15,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90654,2025-04-15,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90655,2025-04-08,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#90655,2025-04-08,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90656,2025-04-06,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90656,2025-04-06,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90657,2025-04-24,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90658,2025-04-20,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#90658,2025-04-20,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#90658,2025-04-20,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,12,129.0,0.45,851.4
#90659,2025-04-20,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90659,2025-04-20,Amazon,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#90659,2025-04-20,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90660,2025-04-08,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#90661,2025-04-16,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90661,2025-04-16,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#90662,2025-04-21,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#90662,2025-04-21,Wholesale,VS-CI-12,12in Cast Iron Skillet,12,95.0,0.45,627.0
#90662,2025-04-21,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,12,74.0,0.45,488.4
#90663,2025-04-18,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90663,2025-04-18,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#90664,2025-04-07,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90664,2025-04-07,Amazon,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#90664,2025-04-07,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90664,2025-04-07,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.1,340.2
#90665,2025-04-24,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#90665,2025-04-24,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#90666,2025-04-27,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90666,2025-04-27,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90667,2025-04-18,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90668,2025-04-07,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90668,2025-04-07,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#90668,2025-04-07,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90668,2025-04-07,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90669,2025-04-02,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.2,100.8
#90669,2025-04-02,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#90669,2025-04-02,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90669,2025-04-02,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90670,2025-04-21,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90671,2025-04-16,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90671,2025-04-16,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90672,2025-04-11,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90672,2025-04-11,Amazon,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#90672,2025-04-11,Amazon,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.2,76.0
#90672,2025-04-11,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90673,2025-04-18,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.2,62.4
#90673,2025-04-18,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90674,2025-04-16,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90675,2025-04-23,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90675,2025-04-23,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#90675,2025-04-23,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90676,2025-04-05,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90676,2025-04-05,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90676,2025-04-05,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90677,2025-04-12,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#90678,2025-04-09,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90679,2025-04-07,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90679,2025-04-07,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90679,2025-04-07,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.2,302.4
#90680,2025-04-03,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90681,2025-04-07,Wholesale,VS-KNF-SET5,5-Piece Knife Set,24,189.0,0.45,2494.8
#90681,2025-04-07,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#90682,2025-04-23,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.15,219.3
#90683,2025-04-22,Wholesale,VS-CI-10,10in Cast Iron Skillet,6,79.0,0.45,260.7
#90683,2025-04-22,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#90684,2025-04-01,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#90684,2025-04-01,Wholesale,VS-CI-10,10in Cast Iron Skillet,24,79.0,0.45,1042.8
#90685,2025-04-12,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90685,2025-04-12,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90686,2025-04-09,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90686,2025-04-09,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90686,2025-04-09,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90687,2025-04-16,Amazon,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#90687,2025-04-16,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#90688,2025-04-24,Shopify,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.0,237.0
#90688,2025-04-24,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90689,2025-04-01,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#90689,2025-04-01,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90689,2025-04-01,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90690,2025-04-04,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#90690,2025-04-04,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.1,61.2
#90691,2025-04-23,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#90691,2025-04-23,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.15,117.3
#90691,2025-04-23,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#90691,2025-04-23,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#90692,2025-04-17,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90692,2025-04-17,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#90693,2025-04-19,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90693,2025-04-19,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90693,2025-04-19,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#90693,2025-04-19,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#90694,2025-04-27,Amazon,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#90695,2025-04-01,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90695,2025-04-01,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90696,2025-04-04,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90696,2025-04-04,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90696,2025-04-04,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90697,2025-04-24,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90698,2025-04-24,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#90698,2025-04-24,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90698,2025-04-24,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.2,151.2
#90699,2025-04-10,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90699,2025-04-10,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#90699,2025-04-10,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90700,2025-04-22,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#90701,2025-04-28,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90702,2025-04-15,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.1,58.5
#90702,2025-04-15,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90703,2025-04-14,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90703,2025-04-14,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#90703,2025-04-14,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90704,2025-04-26,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90704,2025-04-26,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90704,2025-04-26,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90705,2025-04-24,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#90705,2025-04-24,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#90706,2025-04-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#90707,2025-04-08,Amazon,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#90707,2025-04-08,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90708,2025-04-20,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90709,2025-04-30,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#90709,2025-04-30,Wholesale,VS-CI-12,12in Cast Iron Skillet,24,95.0,0.45,1254.0
#90710,2025-04-07,Wholesale,VS-CB-MAP,Maple Cutting Board,6,58.0,0.45,191.4
#90710,2025-04-07,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),6,39.0,0.45,128.7
#90711,2025-04-01,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90711,2025-04-01,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90712,2025-04-11,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90712,2025-04-11,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#90713,2025-04-05,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90714,2025-04-30,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#90714,2025-04-30,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.1,348.3
#90715,2025-04-12,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#90716,2025-04-02,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90716,2025-04-02,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90716,2025-04-02,Amazon,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#90717,2025-04-12,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.15,110.5
#90718,2025-04-20,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#90719,2025-04-09,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90719,2025-04-09,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90720,2025-04-13,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#90720,2025-04-13,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#90720,2025-04-13,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90721,2025-04-11,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90722,2025-04-11,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#90722,2025-04-11,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90722,2025-04-11,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.2,55.2
#90722,2025-04-11,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.1,58.5
#90723,2025-04-19,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90724,2025-04-15,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.1,62.1
#90724,2025-04-15,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#90725,2025-04-07,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#90725,2025-04-07,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#90725,2025-04-07,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.1,70.2
#90725,2025-04-07,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90726,2025-04-26,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.2,33.6
#90726,2025-04-26,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90727,2025-04-01,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#90728,2025-04-03,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90729,2025-04-04,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#90730,2025-04-25,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90730,2025-04-25,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#90731,2025-04-08,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90732,2025-04-15,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90732,2025-04-15,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.15,219.3
#90732,2025-04-15,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90733,2025-04-27,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#90733,2025-04-27,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90734,2025-04-12,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#90735,2025-04-02,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#90735,2025-04-02,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90736,2025-04-14,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#90737,2025-04-29,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#90738,2025-04-04,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90739,2025-04-22,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90740,2025-04-25,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90740,2025-04-25,Amazon,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#90741,2025-04-14,Amazon,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.1,142.2
#90741,2025-04-14,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#90741,2025-04-14,Amazon,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#90741,2025-04-14,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90742,2025-04-30,Wholesale,VS-CB-WAL,Walnut Cutting Board,6,68.0,0.45,224.4
#90742,2025-04-30,Wholesale,VS-UTN-SET,6-Piece Utensil Set,12,59.0,0.45,389.4
#90742,2025-04-30,Wholesale,VS-KNF-CHEF,8in Chef Knife,12,65.0,0.45,429.0
#90743,2025-04-22,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#90743,2025-04-22,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#90744,2025-04-23,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#90744,2025-04-23,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#90745,2025-04-20,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#90745,2025-04-20,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#90746,2025-04-09,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90747,2025-04-23,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#90748,2025-04-23,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#90749,2025-04-11,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#90750,2025-04-20,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.2,118.4
#90750,2025-04-20,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#90751,2025-04-09,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#90752,2025-04-05,Wholesale,VS-CB-WAL,Walnut Cutting Board,12,68.0,0.45,448.8
#90753,2025-04-18,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#90754,2025-04-11,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#90754,2025-04-11,Amazon,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
